0.000000000,2.07009
0.023219955,3.34335
0.046439909,4.10314
0.069659864,4.11073
0.092879819,4.81746
0.116099773,4.93962
0.139319728,5.1103
0.162539683,5.51845
0.185759637,5.61841
0.208979592,5.81914
0.232199546,5.88556
0.255419501,5.94048
0.278639456,5.99738
0.301859410,6.11358
0.325079365,6.03621
0.348299320,6.19615
0.371519274,5.68094
0.394739229,5.84624
0.417959184,5.9981
0.441179138,5.94092
0.464399093,5.66592
0.487619048,6.13146
0.510839002,5.84522
0.534058957,5.80454
0.557278912,5.98418
0.580498866,5.79294
0.603718821,5.87367
0.626938776,5.54829
0.650158730,5.83746
0.673378685,5.63609
0.696598639,5.72427
0.719818594,5.45663
0.743038549,5.73757
0.766258503,5.78856
0.789478458,5.7776
0.812698413,5.62107
0.835918367,5.74365
0.859138322,5.5282
0.882358277,5.76244
0.905578231,5.63609
0.928798186,5.60495
0.952018141,5.42703
0.975238095,5.50543
0.998458050,5.5122
1.021678005,5.65107
1.044897959,5.75157
1.068117914,5.65679
1.091337868,5.58721
1.114557823,5.71958
1.137777778,5.88924
1.160997732,5.65483
1.184217687,6.16773
1.207437642,5.96609
1.230657596,5.85896
1.253877551,6.33851
1.277097506,5.71288
1.300317460,5.70846
1.323537415,5.53989
1.346757370,5.70782
1.369977324,5.57147
1.393197279,5.53005
1.416417234,5.65461
1.439637188,5.69192
1.462857143,5.46843
1.486077098,5.5856
1.509297052,5.66745
1.532517007,5.61313
1.555736961,5.88728
1.578956916,5.65734
1.602176871,5.70341
1.625396825,5.82079
1.648616780,5.61137
1.671836735,5.86734
1.695056689,6.22749
1.718276644,6.30496
1.741496599,6.45172
1.764716553,6.03052
1.787936508,5.73789
1.811156463,5.59209
1.834376417,5.70576
1.857596372,5.55756
1.880816327,5.38331
1.904036281,5.49064
1.927256236,6.02029
1.950476190,6.25918
1.973696145,5.92875
1.996916100,5.74843
2.020136054,5.78486
2.043356009,5.48062
2.066575964,5.6052
2.089795918,5.53577
2.113015873,5.67886
2.136235828,5.55083
2.159455782,5.34288
2.182675737,5.6831
2.205895692,5.73164
2.229115646,5.60536
2.252335601,5.75787
2.275555556,5.76516
2.298775510,5.82838
2.321995465,5.86195
2.345215420,5.81009
2.368435374,6.0408
2.391655329,5.82534
2.414875283,5.7078
2.438095238,5.4589
2.461315193,5.57412
2.484535147,5.75837
2.507755102,6.76218
2.530975057,5.91716
2.554195011,5.64005
2.577414966,5.84642
2.600634921,5.9911
2.623854875,5.96415
2.647074830,5.75192
2.670294785,5.83451
2.693514739,5.82835
2.716734694,5.6167
2.739954649,5.46459
2.763174603,5.54446
2.786394558,5.65198
2.809614512,5.844
2.832834467,6.00553
2.856054422,5.6234
2.879274376,6.34882
2.902494331,6.50915
2.925714286,5.86651
2.948934240,5.80813
2.972154195,5.24606
2.995374150,5.57949
3.018594104,5.43892
3.041814059,5.6609
3.065034014,5.75038
3.088253968,6.0791
3.111473923,5.86505
3.134693878,5.77486
3.157913832,5.82682
3.181133787,5.76959
3.204353741,5.80727
3.227573696,5.76917
3.250793651,5.65183
3.274013605,5.61522
3.297233560,5.57238
3.320453515,5.35192
3.343673469,5.56754
3.366893424,5.40273
3.390113379,5.62945
3.413333333,5.77342
3.436553288,5.60849
3.459773243,5.56339
3.482993197,5.13357
3.506213152,5.5318
3.529433107,5.57973
3.552653061,5.68456
3.575873016,5.77694
3.599092971,5.64313
3.622312925,5.67093
3.645532880,5.8243
3.668752834,5.60862
3.691972789,5.47461
3.715192744,5.42839
3.738412698,5.63104
3.761632653,5.3943
3.784852608,5.52216
3.808072562,5.53076
3.831292517,5.24313
3.854512472,5.70045
3.877732426,5.40672
3.900952381,5.4239
3.924172336,5.58148
3.947392290,5.81295
3.970612245,5.55678
3.993832200,5.69901
4.017052154,5.46988
4.040272109,5.64465
4.063492063,5.82162
4.086712018,5.44472
4.109931973,5.735
4.133151927,5.71677
4.156371882,5.43985
4.179591837,5.56629
4.202811791,5.72256
4.226031746,5.74509
4.249251701,5.502
4.272471655,5.87603
4.295691610,5.57629
4.318911565,5.89895
4.342131519,6.37618
4.365351474,5.47302
4.388571429,5.50356
4.411791383,5.42206
4.435011338,5.4033
4.458231293,5.39066
4.481451247,5.51906
4.504671202,5.33663
4.527891156,5.65692
4.551111111,5.85141
4.574331066,5.57571
4.597551020,5.32163
4.620770975,5.42001
4.643990930,5.54858
4.667210884,5.48475
4.690430839,5.404
4.713650794,5.51806
4.736870748,5.52599
4.760090703,5.43587
4.783310658,5.39408
4.806530612,5.62593
4.829750567,5.45489
4.852970522,5.78749
4.876190476,5.78966
4.899410431,5.71747
4.922630385,5.57146
4.945850340,5.48958
4.969070295,5.4562
4.992290249,5.60673
5.015510204,5.87747
5.038730159,5.96225
5.061950113,5.79059
5.085170068,5.906
5.108390023,5.91851
5.131609977,5.95986
5.154829932,5.73464
5.178049887,5.82881
5.201269841,5.78481
5.224489796,6.0843
5.247709751,5.73312
5.270929705,5.92868
5.294149660,5.97484
5.317369615,5.90997
5.340589569,6.19255
5.363809524,6.04513
5.387029478,6.04073
5.410249433,6.13034
5.433469388,5.96282
5.456689342,6.08984
5.479909297,6.07871
5.503129252,6.01004
5.526349206,5.71856
5.549569161,5.63336
5.572789116,5.8933
5.596009070,6.02776
5.619229025,5.99373
5.642448980,5.76052
5.665668934,5.70749
5.688888889,6.00854
5.712108844,6.51792
5.735328798,5.75895
5.758548753,5.65111
5.781768707,5.42007
5.804988662,5.57716
5.828208617,5.31658
5.851428571,5.43279
5.874648526,5.59187
5.897868481,5.78552
5.921088435,5.39807
5.944308390,5.44548
5.967528345,5.62817
5.990748299,5.70527
6.013968254,5.51217
6.037188209,5.50131
6.060408163,5.54572
6.083628118,5.5404
6.106848073,5.59461
6.130068027,5.60653
6.153287982,5.57046
6.176507937,5.56432
6.199727891,5.81752
6.222947846,5.91168
6.246167800,6.09789
6.269387755,5.61121
6.292607710,5.72614
6.315827664,5.80293
6.339047619,5.85801
6.362267574,5.58039
6.385487528,5.78116
6.408707483,5.6997
6.431927438,5.99323
6.455147392,5.50634
6.478367347,5.72688
6.501587302,5.94479
6.524807256,5.68848
6.548027211,5.76403
6.571247166,5.61854
6.594467120,5.71369
6.617687075,5.61688
6.640907029,6.04043
6.664126984,5.67584
6.687346939,5.62329
6.710566893,5.89616
6.733786848,5.6301
6.757006803,5.68771
6.780226757,5.50928
6.803446712,5.54165
6.826666667,5.81046
6.849886621,6.03718
6.873106576,5.75753
6.896326531,5.94321
6.919546485,5.79052
6.942766440,5.61444
6.965986395,5.58976
6.989206349,5.5665
7.012426304,5.53286
7.035646259,5.51941
7.058866213,5.7364
7.082086168,5.30699
7.105306122,5.54526
7.128526077,5.43109
7.151746032,5.63396
7.174965986,5.73267
7.198185941,5.5404
7.221405896,5.73721
7.244625850,5.79596
7.267845805,5.6327
7.291065760,5.68453
7.314285714,5.76817
7.337505669,5.58858
7.360725624,5.61818
7.383945578,5.79001
7.407165533,5.50842
7.430385488,5.54596
7.453605442,5.65002
7.476825397,6.28431
7.500045351,6.59635
7.523265306,6.50371
7.546485261,6.51315
7.569705215,6.14597
7.592925170,5.97932
7.616145125,6.17494
7.639365079,6.30278
7.662585034,6.44524
7.685804989,6.02743
7.709024943,5.99242
7.732244898,5.91064
7.755464853,6.08582
7.778684807,6.01418
7.801904762,5.79537
7.825124717,5.81376
7.848344671,5.63941
7.871564626,5.64756
7.894784580,5.76999
7.918004535,5.47325
7.941224490,5.59991
7.964444444,5.47621
7.987664399,5.8623
8.010884354,5.61525
8.034104308,5.53257
8.057324263,5.62856
8.080544218,5.31722
8.103764172,5.63704
8.126984127,5.68002
8.150204082,5.62159
8.173424036,5.54117
8.196643991,5.50977
8.219863946,5.57861
8.243083900,5.5989
8.266303855,5.74891
8.289523810,5.86028
8.312743764,6.23954
8.335963719,6.28458
8.359183673,6.37694
8.382403628,5.82888
8.405623583,5.6851
8.428843537,5.69076
8.452063492,5.89948
8.475283447,5.61262
8.498503401,5.56358
8.521723356,5.67892
8.544943311,5.89201
8.568163265,5.80911
8.591383220,5.68202
8.614603175,5.66035
8.637823129,5.89312
8.661043084,5.99402
8.684263039,5.91446
8.707482993,5.6078
8.730702948,5.6506
8.753922902,5.73741
8.777142857,5.68715
8.800362812,5.54443
8.823582766,5.67766
8.846802721,5.77994
8.870022676,5.36618
8.893242630,5.62618
8.916462585,5.40705
8.939682540,5.48496
8.962902494,5.58556
8.986122449,5.47945
9.009342404,6.07353
9.032562358,5.96097
9.055782313,5.78634
9.079002268,5.46706
9.102222222,5.64443
9.125442177,5.44464
9.148662132,5.53254
9.171882086,5.36888
9.195102041,5.5407
9.218321995,5.55419
9.241541950,5.26669
9.264761905,5.46451
9.287981859,5.67102
9.311201814,5.74758
9.334421769,5.61127
9.357641723,5.68481
9.380861678,5.69254
9.404081633,5.6053
9.427301587,5.64132
9.450521542,5.27979
9.473741497,5.61373
9.496961451,5.4609
9.520181406,5.4917
9.543401361,5.62686
9.566621315,5.29011
9.589841270,5.5973
9.613061224,5.50587
9.636281179,5.61013
9.659501134,5.59989
9.682721088,5.54866
9.705941043,5.78294
9.729160998,6.02079
9.752380952,6.38505
9.775600907,6.34055
9.798820862,6.57999
9.822040816,6.31934
9.845260771,6.08625
9.868480726,5.75553
9.891700680,5.76213
9.914920635,5.57782
9.938140590,5.54574
9.961360544,5.49491
9.984580499,5.40041
10.007800454,5.61413
10.031020408,5.80107
10.054240363,5.62757
10.077460317,5.63924
10.100680272,5.62263
10.123900227,5.54071
10.147120181,5.46645
10.170340136,5.71072
10.193560091,5.86649
10.216780045,5.98352
10.240000000,5.84885
